Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
311	0.124985	0.194659	0.405295	0.298038
312	0.124985	0.194659	0.284552	0.177332
313	0.124985	0.194659	0.303215	0.195959
314	0.124985	0.194659	0.410095	0.302831
315	0.124985	0.194659	0.303722	0.196466
316	0.124985	0.194659	0.657748	0.550492
317	0.124985	0.194659	0.294598	0.187349
318	0.124985	0.194659	0.344927	0.237663
319	0.124985	0.194659	0.292678	0.185422
320	0.124985	0.194659	0.360703	0.263239
321	0.124985	0.194659	0.285013	0.177757
322	0.124985	0.194659	0.299843	0.293692
323	0.124985	0.194659	0.381793	0.173411
324	0.124985	0.194659	0.301295	0.194039
325	0.124985	0.194659	0.390871	0.283600
326	0.124985	0.194659	0.292685	0.185400
327	0.124985	0.194659	0.788514	0.681243
328	0.124985	0.194659	0.280674	0.173403
329	0.124985	0.194659	0.299836	0.192566
330	0.124985	0.194659	0.318999	0.211721
331	0.124985	0.194659	0.290259	0.183003
332	0.124985	0.194659	0.354905	0.247634
333	0.124985	0.194659	0.280674	0.173389
334	0.124985	0.194659	0.298384	0.191121
335	0.124985	0.194659	0.356818	0.259638
336	0.124985	0.194659	0.280681	0.163298
337	0.124985	0.194659	0.295497	0.188190
338	0.124985	0.194659	0.390864	0.283572
339	0.124985	0.194659	0.286880	0.177233
340	0.124985	0.194659	0.905877	0.799595
341	0.124985	0.194659	0.264331	0.158562
342	0.124985	0.194659	0.285920	0.178692
343	0.124985	0.194659	0.329997	0.222770
344	0.124985	0.194659	0.276796	0.170998
345	0.124985	0.194659	0.275375	0.166630
346	0.124985	0.194659	0.352985	0.245692
347	0.124985	0.194659	0.274876	0.167591
348	0.124985	0.194659	0.273916	0.166623
349	0.124985	0.194659	0.373568	0.269655
350	0.124985	0.194659	0.276803	0.167583
351	0.124985	0.194659	0.275375	0.166710
352	0.124985	0.194659	0.397516	0.290195
353	0.124985	0.194659	0.276803	0.169590
354	0.124985	0.194659	0.271043	0.163815
355	0.124985	0.194659	1.621148	1.513935
356	0.124985	0.194659	0.259999	0.157110
357	0.124985	0.194659	0.284461	0.172912
358	0.124985	0.194659	0.278701	0.171459
359	0.124985	0.194659	0.308869	0.201598
360	0.124985	0.194659	0.264784	0.157542
361	0.124985	0.194659	0.294045	0.186782
362	0.124985	0.194659	0.327071	0.219793
363	0.124985	0.194659	0.273424	0.166160
364	0.124985	0.194659	0.267656	0.160378
365	0.124985	0.194659	0.276281	0.169011
